Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
882,0,32.4103,-125.45,807.67,181279,40025.8,-6359.06,-254.557,524.447,-7.48292e-06,6.21415,133.289,884.939,180231,56849.2,-4077.35,140.759,503.665,-9.70009e-06
882,1,33.0207,-121.483,800.956,181096,40514.1,-6542.17,-255.582,526.1,-7.63769e-06,7.74003,131.152,870.901,177851,55994.7,-4168.9,140.705,504.215,-9.7083e-06
882,2,31.8,-119.042,790.58,178166,40025.8,-6084.41,-255.628,525.362,-7.64467e-06,7.12968,130.237,868.459,176935,55628.5,-3985.8,140.946,503.734,-9.67192e-06
882,3,32.7155,-117.821,785.697,177068,38927.2,-6359.06,-254.545,525.364,-7.48105e-06,9.26591,129.932,856.863,175104,54651.9,-3711.14,141.219,504.355,-9.63073e-06
882,4,30.8844,-114.769,774.711,173222,38805.1,-6084.41,-255.09,523.596,-7.56335e-06,5.90898,127.796,851.98,174188,54529.9,-3802.69,140.996,504.451,-9.66429e-06
883,0,32.4103,-114.769,766.776,173222,38805.1,-6175.96,-255.608,525.91,-7.64161e-06,7.12968,126.575,841.604,172174,53553.3,-3436.48,141.368,504.579,-9.60823e-06
883,1,29.6637,-110.802,755.79,169377,37340.2,-6084.41,-254.406,524.106,-7.46004e-06,6.51933,126.27,837.942,171442,53187.1,-3528.03,141.527,504.599,-9.58423e-06
883,2,29.3586,-110.802,747.245,169560,37218.2,-5718.2,-254.807,526.914,-7.52068e-06,7.12968,123.523,826.956,168695,53065,-3436.48,140.831,503.996,-9.68927e-06
883,3,29.3586,-107.445,738.09,164983,36241.6,-5992.85,-254.102,523.527,-7.41418e-06,4.99345,120.471,822.073,166864,52210.5,-3070.27,141.489,502.98,-9.58987e-06
883,4,28.7482,-107.75,729.545,164800,35875.4,-5626.64,-254.175,525.894,-7.42523e-06,7.12969,120.471,812.917,165583,51356,-3619.59,141.825,503.689,-9.53916e-06
884,0,29.0534,-102.867,719.169,161321,35265,-5992.86,-254.036,524.315,-7.40421e-06,6.51934,118.335,806.204,163752,50989.8,-3528.04,141.753,503.114,-9.55001e-06
884,1,29.6637,-102.562,713.676,161321,35387.1,-5809.75,-254.584,526.042,-7.48702e-06,5.29863,116.199,793.386,162653,50013.3,-3436.48,141.962,505.011,-9.51843e-06
884,2,26.3068,-97.6794,701.469,156377,33922.3,-5626.65,-253.359,522.928,-7.302e-06,7.43486,115.894,789.114,160639,49891.2,-2887.17,141.776,503.568,-9.54661e-06
884,3,27.8327,-99.5105,692.313,156743,34654.7,-5626.65,-255.056,526.405,-7.5583e-06,6.51934,113.452,778.127,158808,48914.6,-3161.82,142.138,504.089,-9.4919e-06
884,4,26.612,-95.8484,683.158,152898,33311.9,-5718.2,-253.762,523.81,-7.36281e-06,5.90899,112.842,772.634,157160,48670.5,-3344.93,142.007,503.408,-9.51167e-06
