Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1363,0,7.69111,-102.867,608.695,-144099,21593.2,4261.01,-240.475,63.2651,-5.3565e-06,-8.12907,108.264,596.243,-130316,56238.9,-12866.5,110.678,81.4381,-1.42422e-05
1363,1,7.08076,-101.647,604.423,-142085,21104.9,4261.01,-239.917,64.9241,-5.27238e-06,-6.90837,108.875,590.139,-129034,56116.8,-12683.4,109.909,81.3495,-1.43583e-05
1363,2,7.69111,-103.478,600.761,-142085,20982.8,4718.77,-239.927,63.4911,-5.27384e-06,-8.12907,106.738,585.867,-128302,55140.2,-12408.7,110.883,81.0052,-1.42113e-05
1363,3,6.77558,-100.731,598.319,-141536,21349,4261.01,-240.682,63.4441,-5.38778e-06,-7.21354,105.518,580.984,-127203,54651.9,-12317.1,110.932,81.0556,-1.42039e-05
1363,4,7.69111,-102.867,595.267,-140071,21715.2,4444.11,-241.48,64.6921,-5.50829e-06,-6.29801,103.382,577.932,-125555,54285.7,-12042.5,111.069,82.751,-1.41832e-05
1364,0,5.55488,-101.036,590.385,-138972,21104.9,3894.8,-240.748,64.607,-5.39775e-06,-8.12907,101.55,569.998,-124640,53797.4,-12042.5,110.618,81.3329,-1.42513e-05
1364,1,6.77558,-102.257,584.891,-139156,20616.6,4352.56,-240.249,62.0832,-5.32239e-06,-6.90836,101.245,565.725,-123724,52943,-11676.3,111.416,81.2999,-1.41308e-05
1364,2,6.16523,-99.5105,581.229,-136409,20494.5,4077.9,-240.261,65.3095,-5.32421e-06,-7.51871,101.245,559.622,-122809,52454.7,-12042.5,111.268,80.5506,-1.41532e-05
1364,3,6.47041,-98.9001,578.788,-136592,20372.5,4169.45,-240.198,64.0032,-5.31482e-06,-7.51871,99.4142,557.18,-121161,52454.7,-11584.7,110.857,82.5467,-1.42152e-05
1364,4,5.55488,-100.731,572.074,-135860,20494.5,4261.01,-240.825,62.5138,-5.40942e-06,-5.99283,96.9728,548.635,-120245,51722.3,-11493.2,110.726,80.8286,-1.4235e-05
1365,0,5.55488,-97.9846,568.412,-135310,19884.2,4261.01,-239.982,61.9503,-5.28213e-06,-6.90836,96.9728,544.973,-118963,50989.8,-11584.7,111.436,81.7078,-1.41278e-05
1365,1,7.08076,-95.8484,565.971,-133845,19151.8,4261.01,-238.839,63.5116,-5.10951e-06,-6.60318,96.0573,537.649,-117682,50745.7,-11310.1,110.616,81.118,-1.42517e-05
1365,2,4.94453,-96.4587,560.477,-133296,19151.8,4077.9,-239.17,62.1739,-5.15959e-06,-8.12906,95.1418,533.987,-116583,50135.3,-11493.2,111.111,81.6743,-1.41768e-05
1365,3,4.94453,-95.5432,561.088,-131465,19029.7,3803.25,-238.916,65.6959,-5.12113e-06,-6.29801,93.3107,527.883,-115851,49158.8,-11401.6,111.876,80.5374,-1.40614e-05
1365,4,4.94453,-95.8484,553.763,-131282,19518,3894.8,-240.246,62.9276,-5.322e-06,-8.12906,92.09,524.221,-113836,49036.7,-11218.5,111.458,82.8465,-1.41245e-05
1366,0,5.55488,-93.7121,549.491,-128719,18785.5,3894.8,-239.187,65.7495,-5.16212e-06,-7.82388,91.7848,516.897,-113287,48060.1,-11859.4,112.022,80.8322,-1.40393e-05
