Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
2094,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2094,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2094,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2094,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2094,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2095,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2095,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2095,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2095,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2095,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2096,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2096,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2096,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2096,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2096,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2097,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2097,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2097,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2097,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2097,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2098,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2098,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2098,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2098,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2098,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2099,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2099,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2099,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2099,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2099,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2100,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2100,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2100,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2100,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2100,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2101,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2101,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2101,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2101,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2101,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2102,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2102,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2102,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2102,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2102,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2103,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2103,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2103,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2103,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2103,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2104,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2104,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2104,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2104,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2104,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2105,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2105,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2105,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2105,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2105,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2106,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2106,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2106,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2106,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2106,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2107,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2107,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2107,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2107,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2107,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2108,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2108,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2108,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2108,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2108,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2109,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2109,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
