Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1500,0,5.34053,-30.0323,311.532,-5341.19,424.072,-1107.61,-206.361,282.855,-2.05543e-07,-0.709262,28.5596,238.129,-43625.2,6918.95,466.546,175.945,116.8,-4.38726e-06
1500,1,5.34053,-28.8116,310.922,-5341.19,790.283,-558.29,-207.542,282.821,-3.83792e-07,-1.01444,28.8647,236.298,-43808.4,7041.02,649.652,175.203,114.605,-4.49926e-06
1500,2,3.50947,-29.7272,313.973,-4974.98,57.8608,-558.29,-205.184,284.155,-2.78264e-08,-1.31961,27.3389,237.518,-44174.6,7163.09,1015.86,174.842,114.016,-4.55374e-06
1500,3,3.81465,-30.6427,313.363,-5341.19,546.142,-1107.61,-206.743,282.955,-2.63162e-07,-2.84549,28.5596,237.518,-44174.6,7285.16,1015.86,174.328,114.016,-4.63134e-06
1500,4,3.81465,-29.422,313.973,-4242.55,912.353,-466.737,-207.906,286.488,-4.38768e-07,-1.62479,28.8647,235.687,-43808.4,6918.95,466.546,175.644,114.125,-4.4327e-06
1501,0,6.8664,-30.6427,311.532,-5890.5,-308.35,-924.501,-204.01,281.092,1.49454e-07,-1.92997,28.8647,236.298,-43808.4,7041.02,741.205,175.203,114.605,-4.49926e-06
1501,1,5.6457,-27.8961,311.532,-3510.13,668.212,-741.395,-207.145,288.733,-3.23875e-07,-1.92997,28.5596,236.908,-43625.2,6674.8,8.78275,176.825,115.856,-4.25426e-06
1501,2,4.425,-26.6754,313.363,-3876.34,302.001,-924.501,-205.964,287.63,-1.45521e-07,-2.54032,27.9492,235.687,-44174.6,7041.02,1015.86,175.126,112.571,-4.51091e-06
1501,3,0.152537,-30.0323,312.142,-4608.76,912.353,-741.395,-207.923,285.235,-4.41342e-07,-1.31961,28.5596,236.298,-43625.2,7285.16,649.652,174.17,115.38,-4.65527e-06
1501,4,2.28877,-30.6427,313.363,-3876.34,-1162.84,-741.395,-201.289,287.63,5.60322e-07,-2.23514,29.1699,236.298,-43625.2,6674.8,649.652,176.753,115.38,-4.26525e-06
1502,0,0.762889,-30.0323,312.142,-4059.45,1644.78,-741.395,-210.269,286.995,-7.95644e-07,-1.62479,28.5596,236.298,-44174.6,7041.02,191.888,175.203,113.055,-4.49926e-06
1502,1,3.81465,-30.9479,310.311,-5341.19,302.001,-1107.61,-205.973,282.788,-1.46952e-07,-1.92997,28.2544,235.687,-43991.5,7041.02,741.205,175.126,113.348,-4.51091e-06
1502,2,3.50947,-29.1168,313.973,-5158.08,-1284.91,-375.185,-200.908,283.572,6.17939e-07,-2.54032,27.9492,236.298,-43808.4,6674.8,649.652,176.753,114.605,-4.26525e-06
