Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
2084,0,-2.04706,-50.4104,427.998,10423.2,42078.6,2590.06,-303.315,324.353,-1.48451e-05,-0.876864,63.6833,513.105,-107018,38956.7,-1590.29,129.077,91.4308,-1.14641e-05
2084,1,-3.57294,-51.0208,430.439,11521.9,41468.2,1857.64,-301.339,326.768,-1.45468e-05,-1.18204,63.9885,513.105,-106835,38590.5,-1132.52,129.79,91.7877,-1.13563e-05
2084,2,-3.87812,-51.0208,429.829,10789.4,42322.7,2498.5,-303.464,325.102,-1.48677e-05,-0.876864,64.5988,514.326,-107201,38956.7,-1773.39,129.257,91.5698,-1.14369e-05
2084,3,-2.96259,-51.6311,430.439,10606.3,41956.5,2315.4,-302.474,324.641,-1.47181e-05,0.954191,64.2936,513.105,-107384,38590.5,-1498.73,129.79,90.7171,-1.13563e-05
2084,4,-1.74188,-51.0208,430.439,11338.8,41956.5,2406.95,-302.474,326.342,-1.47181e-05,0.0386636,64.2936,513.716,-107384,38956.7,-2231.16,129.167,90.9657,-1.14505e-05
2085,0,-2.96259,-49.4949,429.829,10606.3,41956.5,2498.5,-302.612,324.676,-1.4739e-05,0.343839,63.9885,513.105,-107018,38468.4,-2139.6,130.028,91.4308,-1.13204e-05
2085,1,-4.18329,-53.7674,429.219,10423.2,42200.6,2773.16,-303.32,324.284,-1.48459e-05,0.34384,64.2936,512.495,-107384,38834.6,-1956.5,129.224,90.4679,-1.14418e-05
2085,2,-1.74188,-50.7156,430.439,9690.8,41956.5,2681.61,-302.474,322.514,-1.47181e-05,0.34384,63.0729,512.495,-107384,38834.6,-2048.05,129.224,90.4679,-1.14418e-05
2085,3,-3.26776,-53.157,428.608,11888.1,42322.7,2864.72,-303.744,327.736,-1.491e-05,-1.18204,65.5143,511.885,-107384,38712.6,-1956.5,129.373,90.218,-1.14194e-05
2085,4,-3.26776,-51.6311,430.439,12254.3,42078.6,2406.95,-302.757,328.469,-1.47609e-05,0.649015,63.6833,512.495,-107384,38712.6,-1864.94,129.463,90.4679,-1.14058e-05
2086,0,-1.74188,-51.326,429.219,10057,42078.6,2590.06,-303.035,323.431,-1.48029e-05,-0.266512,64.2936,513.105,-107384,38834.6,-1681.84,129.315,90.7171,-1.14282e-05
2086,1,-2.04706,-53.7674,427.998,12254.3,41468.2,2315.4,-301.889,328.632,-1.46298e-05,-0.571688,63.3781,512.495,-106835,38834.6,-1956.5,129.224,91.5397,-1.14418e-05
2086,2,-2.65741,-51.0208,431.05,11155.6,42200.6,3230.93,-302.902,325.88,-1.47828e-05,0.0386636,63.9885,513.716,-107384,38834.6,-1956.5,129.404,90.9657,-1.14146e-05
2086,3,-4.48847,-53.4622,431.66,11155.6,42078.6,2406.95,-302.481,325.844,-1.47192e-05,0.649015,64.5988,513.716,-107384,38468.4,-1681.84,130.117,90.9657,-1.1307e-05
2086,4,-1.13153,-53.7674,429.829,10606.3,41956.5,2956.27,-302.612,324.676,-1.4739e-05,0.343839,63.6833,514.326,-107201,38712.6,-1773.39,129.731,91.5698,-1.13652e-05
2087,0,-4.18329,-50.4104,429.219,9324.59,41956.5,2590.06,-302.751,321.725,-1.476e-05,0.343839,63.9885,513.105,-107567,38956.7,-2048.05,129.077,90.3603,-1.14641e-05
2087,1,-2.04706,-48.2742,429.829,11155.6,42200.6,2223.85,-303.18,325.954,-1.48248e-05,0.954191,65.2092,513.105,-107018,38956.7,-2048.05,129.077,91.4308,-1.14641e-05
2087,2,-1.74188,-50.7156,428.608,10972.5,42200.6,1949.19,-303.46,325.6,-1.4867e-05,-1.18204,64.5988,514.326,-107567,38956.7,-1681.84,129.257,90.8578,-1.14369e-05
2087,3,-3.57294,-50.7156,429.829,10240.1,42811,2132.29,-304.6,323.824,-1.50392e-05,0.343839,64.5988,513.105,-107018,38834.6,-2139.6,129.315,91.4308,-1.14282e-05
2087,4,-2.65741,-50.7156,428.608,10423.2,42688.9,2315.4,-304.599,324.319,-1.5039e-05,0.0386638,64.2936,512.495,-107384,38468.4,-2139.6,129.939,90.4679,-1.13339e-05
2088,0,-2.04706,-55.2932,429.219,11521.9,41712.3,2590.06,-302.182,326.844,-1.46741e-05,-0.571688,65.2092,512.495,-107567,39200.8,-2048.05,128.51,90.1106,-1.15497e-05
2088,1,-0.521182,-51.6311,430.439,11155.6,41590.3,2406.95,-301.623,325.917,-1.45896e-05,0.0386639,64.2936,511.885,-107567,38956.7,-2139.6,128.896,89.8603,-1.14915e-05
2088,2,-2.96259,-53.157,430.439,9873.91,41102,2406.95,-300.488,322.939,-1.44184e-05,-0.571688,65.5143,513.716,-107384,38346.4,-2322.71,130.355,90.9657,-1.12711e-05
2088,3,-3.57294,-51.0208,430.439,10240.1,42566.8,2406.95,-303.892,323.79,-1.49322e-05,0.649015,64.2936,512.495,-107201,38834.6,-1864.94,129.224,90.8252,-1.14418e-05
2088,4,-2.65741,-52.8518,429.219,10972.5,40857.9,2132.29,-300.191,325.564,-1.43735e-05,-0.876864,64.904,512.495,-107384,38590.5,-1864.94,129.701,90.4679,-1.13699e-05
2089,0,-1.74189,-52.2415,432.271,11155.6,41712.3,2406.95,-301.496,325.807,-1.45705e-05,-0.876864,64.5988,513.105,-107750,38712.6,-2231.16,129.552,90.0034,-1.13923e-05
2089,1,-0.216006,-51.9363,432.271,11888.1,42078.6,2040.74,-302.343,327.501,-1.46984e-05,0.343839,63.9885,513.105,-107201,38224.3,-2231.16,130.504,91.074,-1.12486e-05
2089,2,-1.43671,-51.6311,429.219,10423.2,41468.2,2498.5,-301.613,324.284,-1.45882e-05,-0.266512,64.2936,512.495,-107384,39078.8,-1773.39,128.748,90.4679,-1.15137e-05
2089,3,-1.13153,-50.1052,430.439,11155.6,41834.4,2681.61,-302.19,325.917,-1.46753e-05,-0.571688,64.5988,513.716,-107384,38468.4,-1864.94,130.117,90.9657,-1.1307e-05
2089,4,-1.74188,-50.7156,430.439,11888.1,41834.4,1949.19,-302.19,327.618,-1.46753e-05,-1.18204,65.2092,513.716,-107201,38712.6,-1956.5,129.642,91.3222,-1.13787e-05
2090,0,-2.96259,-51.9363,431.05,11705,41834.4,2498.5,-302.052,327.155,-1.46545e-05,-0.571688,63.3781,514.326,-107384,38956.7,-1864.94,129.257,91.2138,-1.14369e-05
2090,1,-2.96259,-53.4622,430.439,12071.2,41956.5,2498.5,-302.474,328.044,-1.47181e-05,-1.18204,64.2936,512.495,-107567,38590.5,-2048.05,129.701,90.1106,-1.13699e-05
2090,2,-2.65741,-52.2415,428.608,10057,41224.1,2406.95,-301.181,323.464,-1.4523e-05,-0.876864,64.5988,513.105,-107384,39078.8,-1956.5,128.839,90.7171,-1.15e-05
2090,3,-3.26776,-50.4104,430.439,11705,42200.6,2590.06,-303.041,327.193,-1.48037e-05,-1.18204,63.0729,513.716,-107567,39200.8,-1773.39,128.692,90.6093,-1.15223e-05
2090,4,-2.65741,-51.6311,430.439,11338.8,42200.6,2498.5,-303.041,326.342,-1.48037e-05,-0.266512,64.2936,511.885,-107201,38712.6,-1590.29,129.373,90.5757,-1.14194e-05
2091,0,-2.96259,-51.6311,428.608,9507.7,41956.5,2773.16,-302.89,322.183,-1.4781e-05,-4.84415,63.6833,513.105,-107750,39200.8,-1773.39,128.601,90.0034,-1.1536e-05
2091,1,-2.96259,-52.8518,429.829,11155.6,42566.8,2223.85,-304.032,325.954,-1.49534e-05,0.0386639,63.3781,511.885,-107750,38834.6,-2139.6,129.134,89.5026,-1.14554e-05
2091,2,-2.96259,-51.9363,429.219,10423.2,42200.6,2590.06,-303.32,324.284,-1.48459e-05,-0.876864,63.9885,513.105,-107567,39200.8,-1956.5,128.601,90.3603,-1.1536e-05
2091,3,-2.65741,-49.4949,429.219,10789.4,42322.7,2498.5,-303.604,325.137,-1.48888e-05,0.649015,65.2092,513.716,-107384,38956.7,-1590.29,129.167,90.9657,-1.14505e-05
2091,4,-2.04706,-51.326,431.05,11155.6,42322.7,2132.29,-303.185,325.88,-1.48255e-05,-0.876864,63.3781,512.495,-107567,38834.6,-1681.84,129.224,90.1106,-1.14418e-05
2092,0,-2.35224,-49.8001,429.219,10423.2,41956.5,2223.85,-302.751,324.284,-1.476e-05,-1.18204,64.904,515.547,-107384,39322.9,-2231.16,128.726,91.7082,-1.15171e-05
2092,1,-4.18329,-49.8001,428.608,10606.3,41712.3,2406.95,-302.32,324.746,-1.4695e-05,-0.266512,63.3781,514.326,-107567,38956.7,-2231.16,129.257,90.8578,-1.14369e-05
2092,2,-2.96259,-51.6311,429.219,10972.5,41346.1,2773.16,-301.329,325.564,-1.45452e-05,-1.18204,65.2092,512.495,-107384,39078.8,-2231.16,128.748,90.4679,-1.15137e-05
2092,3,-3.87812,-47.6638,429.829,10423.2,42200.6,2223.85,-303.18,324.25,-1.48248e-05,-0.876864,63.9885,513.105,-107384,38468.4,-2048.05,130.028,90.7171,-1.13204e-05
2092,4,-2.35224,-50.4104,429.829,10057,42444.8,1857.64,-303.748,323.398,-1.49105e-05,-1.18204,64.2936,511.885,-107201,38834.6,-2048.05,129.134,90.5757,-1.14554e-05
2093,0,-3.26776,-51.9363,430.439,11888.1,41956.5,2406.95,-302.474,327.618,-1.47181e-05,-0.571688,63.3781,513.716,-107567,38956.7,-2139.6,129.167,90.6093,-1.14505e-05
2093,1,-1.13153,-50.7156,431.66,11155.6,41712.3,2406.95,-301.632,325.844,-1.45911e-05,-0.266512,63.9885,513.105,-107201,39322.9,-2414.26,128.363,91.074,-1.15719e-05
2093,2,-2.65741,-50.4104,431.05,10789.4,41590.3,2681.61,-301.486,325.031,-1.4569e-05,-0.266512,64.5988,514.326,-107567,38712.6,-1681.84,129.731,90.8578,-1.13652e-05
2093,3,-5.70917,-51.9363,429.829,10789.4,41834.4,2315.4,-302.328,325.102,-1.46961e-05,0.649015,63.3781,513.716,-107384,39200.8,-2139.6,128.692,90.9657,-1.15223e-05
2093,4,-3.57294,-51.326,430.439,10606.3,42200.6,2590.06,-303.041,324.641,-1.48037e-05,-0.876864,63.9885,513.105,-107384,38834.6,-2322.71,129.315,90.7171,-1.14282e-05
2094,0,-2.65741,-50.4104,430.439,11338.8,42078.6,2590.06,-302.757,326.342,-1.47609e-05,0.0386636,63.9885,513.716,-107750,38834.6,-2322.71,129.404,90.2529,-1.14146e-05
2094,1,-2.96259,-52.2415,429.829,10606.3,42566.8,2315.4,-304.032,324.676,-1.49534e-05,-1.18204,64.904,512.495,-107018,39322.9,-2048.05,128.272,91.1824,-1.15857e-05
2094,2,-4.48847,-52.8518,429.829,10972.5,42322.7,2498.5,-303.464,325.528,-1.48677e-05,-1.18204,64.5988,513.105,-107384,38956.7,-2048.05,129.077,90.7171,-1.14641e-05
2094,3,-3.26776,-51.9363,429.829,10057,42322.7,2315.4,-303.464,323.398,-1.48677e-05,-1.79239,63.9885,513.105,-108117,38956.7,-1956.5,129.077,89.2897,-1.14641e-05
2094,4,-2.65741,-51.9363,429.219,10972.5,42200.6,2406.95,-303.32,325.564,-1.48459e-05,-0.571688,64.2936,512.495,-107018,39322.9,-2139.6,128.272,91.1824,-1.15857e-05
2095,0,-2.04706,-53.157,429.219,12620.5,42566.8,2315.4,-304.173,329.403,-1.49747e-05,-0.571688,63.0729,513.105,-107018,38712.6,-2414.26,129.552,91.4308,-1.13923e-05
2095,1,-2.65741,-51.6311,431.05,10606.3,42444.8,2498.5,-303.468,324.606,-1.48683e-05,-0.571688,63.9885,512.495,-107201,39078.8,-2048.05,128.748,90.8252,-1.15137e-05
2095,2,-2.65741,-51.6311,429.829,11338.8,42322.7,2590.06,-303.464,326.38,-1.48677e-05,-2.40274,62.7677,513.716,-107384,39078.8,-2231.16,128.929,90.9657,-1.14864e-05
2095,3,-4.18329,-49.4949,428.608,11155.6,43299.3,3047.82,-306.023,326.028,-1.5254e-05,-0.266512,63.9885,513.105,-107384,39078.8,-2048.05,128.839,90.7171,-1.15e-05
2095,4,-2.96259,-49.8001,429.829,10789.4,41590.3,2132.29,-301.76,325.102,-1.46104e-05,0.343839,64.904,513.105,-107750,38956.7,-1864.94,129.077,90.0034,-1.14641e-05
2096,0,-3.87812,-50.7156,430.439,10789.4,41956.5,2498.5,-302.474,325.066,-1.47181e-05,-0.876864,64.5988,513.105,-107384,38590.5,-2414.26,129.79,90.7171,-1.13563e-05
2096,1,-3.57294,-53.157,431.05,10972.5,42322.7,2956.27,-303.185,325.455,-1.48255e-05,-1.79239,64.2936,512.495,-107567,38712.6,-1681.84,129.463,90.1106,-1.14058e-05
2096,2,-1.74188,-51.6311,430.439,11155.6,42200.6,2590.06,-303.041,325.917,-1.48037e-05,0.0386638,63.0729,512.495,-107567,38712.6,-2231.16,129.463,90.1106,-1.14058e-05
2096,3,-4.18329,-50.4104,428.608,10057,41102,2223.85,-300.896,323.464,-1.448e-05,-0.876864,63.0729,512.495,-107934,39445,-1681.84,128.033,89.396,-1.16216e-05
2096,4,-4.48847,-51.326,431.05,10423.2,41346.1,2590.06,-300.92,324.181,-1.44835e-05,-0.876863,62.1574,511.885,-108117,39078.8,-2231.16,128.657,88.7872,-1.15275e-05
2097,0,-2.65741,-51.326,431.05,10240.1,41834.4,2406.95,-302.052,323.756,-1.46545e-05,-1.79239,63.3781,512.495,-107384,38712.6,-1956.5,129.463,90.4679,-1.14058e-05
2097,1,-3.57294,-49.8001,431.05,11155.6,42078.6,2498.5,-302.619,325.88,-1.474e-05,-0.571688,63.6833,511.885,-107384,39200.8,-2048.05,128.419,90.218,-1.15635e-05
2097,2,-2.04706,-52.2415,432.271,11155.6,41468.2,2773.16,-300.931,325.807,-1.44852e-05,-0.266512,61.547,513.105,-107567,39200.8,-2139.6,128.601,90.3603,-1.1536e-05
2097,3,-2.96259,-51.6311,431.05,11155.6,42444.8,2406.95,-303.468,325.88,-1.48683e-05,-0.571688,63.9885,511.274,-107384,38712.6,-1956.5,129.282,89.9676,-1.14331e-05
2097,4,-2.65741,-50.4104,430.439,10789.4,41346.1,2498.5,-301.056,325.066,-1.4504e-05,-0.266512,63.0729,513.105,-107750,38712.6,-2139.6,129.552,90.0034,-1.13923e-05
2098,0,-1.74188,-52.2415,429.829,10423.2,41590.3,2590.06,-301.76,324.25,-1.46104e-05,0.954191,64.2936,511.274,-107567,38834.6,-1956.5,129.043,89.6095,-1.14691e-05
2098,1,-3.87812,-51.6311,435.322,9690.8,40857.9,2498.5,-298.857,322.261,-1.41719e-05,-1.18204,62.4626,513.105,-107384,38590.5,-1498.73,129.79,90.7171,-1.13563e-05
