Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
3050,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3050,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3050,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3050,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3050,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3051,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3051,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3051,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3051,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3051,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3052,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3052,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3052,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3052,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3052,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3053,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3053,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3053,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3053,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3053,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
3054,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
