Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1001,0,-1.79267,-48.5425,423.936,101037,16347.4,-2658.13,-243.561,538.331,-5.82256e-06,0.0646398,49.6509,394.821,3901.61,3305.66,4973.51,196.627,309.882,-1.26422e-06
1001,1,-3.31855,-47.0166,421.494,100488,16591.6,-2749.68,-244.364,538.408,-5.94375e-06,-0.240536,49.0405,394.21,4634.04,3916.02,4515.75,195.066,311.755,-1.49997e-06
1001,2,-3.01337,-48.5425,424.546,100671,17568.1,-2749.68,-246.381,537.126,-6.24835e-06,-0.850888,49.6509,396.041,4267.83,3427.73,4790.4,196.345,310.776,-1.30687e-06
1001,3,-3.62372,-47.0166,423.325,100304,16469.5,-2566.57,-243.905,536.944,-5.8745e-06,0.0646397,48.4302,395.431,3901.61,3793.95,4790.4,195.406,309.867,-1.44872e-06
1001,4,-4.23408,-48.2373,425.156,99938.3,16957.8,-2383.47,-244.886,535.063,-6.02261e-06,0.369816,49.0405,394.21,4450.93,3549.8,4790.4,195.995,311.291,-1.3597e-06
1002,0,-2.40302,-49.7632,424.546,100854,16835.7,-2658.13,-244.656,537.557,-5.98785e-06,1.28534,49.0405,394.21,3718.51,4038.08,4698.85,194.757,309.433,-1.54672e-06
1002,1,-3.01337,-48.2373,425.767,101037,17446,-2383.47,-245.976,537.306,-6.18715e-06,-0.850888,49.3457,395.431,4267.83,3916.02,4515.75,195.097,310.793,-1.49534e-06
1002,2,-2.7082,-50.3735,425.767,100854,17201.9,-2475.02,-245.402,536.876,-6.10056e-06,0.0646399,50.2612,394.21,4634.04,4038.08,4790.4,194.757,311.755,-1.54672e-06
1002,3,-4.23408,-47.3218,425.156,101037,17568.1,-2291.92,-246.322,537.647,-6.23938e-06,0.980167,46.5991,396.652,4267.83,3793.95,5156.62,195.435,310.76,-1.44426e-06
1002,4,-4.23408,-47.0166,425.156,102136,17568.1,-2566.57,-246.322,540.231,-6.23938e-06,0.369816,49.6509,394.821,3718.51,3916.02,4790.4,195.082,309.418,-1.49765e-06
1003,0,-1.79267,-47.627,425.767,101220,18056.4,-2200.36,-247.409,537.736,-6.4036e-06,0.369816,48.125,394.21,4267.83,3793.95,4881.96,195.376,310.826,-1.45321e-06
1003,1,-3.31855,-47.9321,425.156,100121,17079.8,-2383.47,-245.173,535.493,-6.06597e-06,0.369816,48.125,395.431,3901.61,4038.08,4790.4,194.788,309.867,-1.54195e-06
1003,2,-3.31855,-50.0684,425.767,100121,17201.9,-2566.57,-245.402,535.155,-6.10056e-06,0.369815,48.4302,400.314,3901.61,3427.73,4515.75,196.437,309.746,-1.29292e-06
1003,3,-3.9289,-47.0166,424.546,101220,17812.3,-2291.92,-246.956,538.419,-6.33518e-06,2.50605,48.7353,394.821,3718.51,3183.59,4698.85,196.937,309.418,-1.21754e-06
1003,4,-3.9289,-48.5425,426.987,100671,17201.9,-2383.47,-245.287,535.77,-6.08312e-06,-0.240536,49.0405,395.431,3901.61,3427.73,4698.85,196.332,309.867,-1.30888e-06
1004,0,-3.62372,-47.3218,425.156,99755.1,16835.7,-2566.57,-244.599,534.632,-5.97926e-06,-0.240536,48.125,395.431,3901.61,3549.8,4241.09,196.023,309.867,-1.3555e-06
1004,1,-3.62372,-47.9321,425.767,100854,17690.2,-2475.02,-246.549,536.876,-6.27373e-06,0.980167,49.6509,394.821,3901.61,4038.08,4515.75,194.772,309.882,-1.54433e-06
1004,2,-3.9289,-47.3218,425.767,100671,17568.1,-2749.68,-246.262,536.446,-6.23044e-06,0.369816,49.3457,394.821,4267.83,4038.08,4698.85,194.772,310.81,-1.54433e-06
1004,3,-3.9289,-47.9321,425.156,100304,17324,-2475.02,-245.747,535.924,-6.15267e-06,0.674991,48.125,394.821,4267.83,3793.95,4698.85,195.391,310.81,-1.45096e-06
1004,4,-4.53925,-47.3218,425.156,101037,17690.2,-2749.68,-246.609,537.647,-6.28273e-06,1.89569,47.2095,395.431,3901.61,4282.23,4790.4,194.171,309.867,-1.63517e-06
1005,0,-4.53925,-47.627,425.156,101037,17201.9,-2658.13,-245.46,537.647,-6.10932e-06,0.0646397,49.0405,395.431,3901.61,3671.88,4698.85,195.714,309.867,-1.40211e-06
1005,1,-3.62372,-48.2373,426.377,101220,18178.5,-2291.92,-247.635,537.396,-6.43767e-06,0.0646397,48.7353,395.431,4450.93,3916.02,4881.96,195.097,311.256,-1.49534e-06
1005,2,-2.40302,-46.1011,426.987,101586,17690.2,-2383.47,-246.43,537.914,-6.25579e-06,0.674991,48.125,395.431,4450.93,3916.02,4698.85,195.097,311.256,-1.49534e-06
1005,3,-3.01337,-47.0166,425.767,100304,16957.8,-2749.68,-244.829,535.586,-6.01398e-06,0.0646395,48.4302,396.652,3901.61,3793.95,5065.06,195.435,309.836,-1.44426e-06
1005,4,-4.53925,-47.0166,426.377,101586,17324,-2566.57,-245.631,538.254,-6.13506e-06,-0.240536,49.0405,396.041,4267.83,3549.8,4698.85,196.037,310.776,-1.35341e-06
1006,0,-1.48749,-47.627,424.546,102319,16835.7,-2475.02,-244.656,541.007,-5.98785e-06,0.0646397,48.7353,395.431,3718.51,3793.95,4607.3,195.406,309.404,-1.44872e-06
1006,1,-4.53925,-46.7114,423.936,100854,16957.8,-2200.36,-245.001,537.899,-6.03995e-06,0.369815,48.4302,396.652,4267.83,3305.66,4973.51,196.666,310.76,-1.25839e-06
1006,2,-6.67548,-46.7114,426.377,101220,17690.2,-2475.02,-246.49,537.396,-6.26475e-06,0.980167,48.125,395.431,4084.72,3671.88,5248.17,195.714,310.33,-1.40211e-06
1006,3,-4.84443,-49.458,426.377,101220,17446,-2108.81,-245.917,537.396,-6.17829e-06,1.28534,48.4302,396.652,3718.51,3793.95,5248.17,195.435,309.375,-1.44426e-06
1006,4,-5.75996,-48.5425,426.987,100854,17324,-2383.47,-245.573,536.198,-6.12629e-06,-0.850888,46.9043,396.652,4084.72,3427.73,4607.3,196.358,310.298,-1.30486e-06
1007,0,-3.62372,-47.627,426.377,101037,17568.1,-2475.02,-246.203,536.966,-6.22152e-06,-0.240536,49.9561,396.041,4267.83,3916.02,4698.85,195.112,310.776,-1.49303e-06
1007,1,-5.75995,-48.2373,423.936,101220,17324,-2658.13,-245.865,538.763,-6.17039e-06,0.0646396,49.0405,396.041,4450.93,3427.73,4973.51,196.345,311.239,-1.30687e-06
1007,2,-3.62372,-45.7959,426.987,100671,17568.1,-2475.02,-246.144,535.77,-6.21262e-06,0.369816,48.7353,395.431,3169.19,3793.95,4790.4,195.406,308.015,-1.44872e-06
1007,3,-2.7082,-48.5425,425.156,101220,17690.2,-2291.92,-246.609,538.077,-6.28273e-06,0.0646395,48.4302,397.262,4267.83,3671.88,4698.85,195.757,310.743,-1.39565e-06
1007,4,-3.9289,-50.0684,428.208,100671,17324,-2475.02,-245.457,535.098,-6.10882e-06,0.369816,48.7353,395.431,3169.19,3793.95,4698.85,195.406,308.015,-1.44872e-06
1008,0,-6.37031,-47.9321,426.377,101586,17934.3,-2291.92,-247.062,538.254,-6.35121e-06,0.980167,48.7353,395.431,4084.72,3549.8,4881.96,196.023,310.33,-1.3555e-06
1008,1,-4.53925,-48.2373,426.987,100671,16957.8,-2108.81,-244.715,535.77,-5.99679e-06,0.0646396,47.2095,396.041,4267.83,3671.88,4698.85,195.729,310.776,-1.39995e-06
1008,2,-6.06513,-48.5425,426.987,100671,17446,-2658.13,-245.858,535.77,-6.16946e-06,-0.545712,48.7353,396.652,4084.72,4160.16,4424.19,194.512,310.298,-1.58367e-06
1008,3,-6.06513,-48.5425,427.598,100304,17446,-2108.81,-245.8,534.577,-6.16065e-06,-0.545712,48.125,396.652,3901.61,3793.95,4424.19,195.435,309.836,-1.44426e-06
1008,4,-2.7082,-47.3218,427.598,101037,16713.6,-2200.36,-244.087,536.29,-5.90201e-06,0.369815,48.7353,396.041,3718.51,4038.08,5065.06,194.804,309.389,-1.53957e-06
1009,0,-5.45478,-48.5425,427.598,102685,17812.3,-2658.13,-246.657,540.144,-6.28997e-06,0.369815,48.7353,397.872,3718.51,3793.95,5065.06,195.464,309.346,-1.43983e-06
