Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1415,0,-15.4609,-85.2869,457.649,-60290.8,52378.9,7058.34,-319.452,168.26,-1.72818e-05,-14.64,80.5096,373.033,-49506.6,13393.3,-5113.41,169.096,167.286,-5.42132e-06
1415,1,-15.4609,-85.8972,457.649,-60473.9,51890.6,6783.68,-318.385,167.86,-1.71207e-05,-14.3348,80.2045,371.813,-49323.5,13393.3,-5113.41,168.978,167.343,-5.43912e-06
1415,2,-14.8505,-85.592,457.649,-60657,51768.6,6966.79,-318.119,167.46,-1.70804e-05,-13.1141,80.8148,371.202,-49506.6,12905,-5204.96,170.235,166.632,-5.24944e-06
1415,3,-14.8505,-84.6765,458.87,-59924.6,53111.3,7241.45,-320.744,169.408,-1.74768e-05,-14.0296,80.2045,371.813,-49506.6,13271.2,-5021.86,169.307,166.851,-5.38955e-06
1415,4,-15.7661,-88.6438,458.87,-59192.1,51890.6,6966.79,-318.084,171.004,-1.70752e-05,-13.4192,81.12,371.813,-49323.5,13271.2,-5113.41,169.307,167.343,-5.38955e-06
1416,0,-14.8505,-85.8972,460.09,-60290.8,51768.6,6966.79,-317.518,168.959,-1.69898e-05,-14.3348,80.2045,371.202,-49506.6,13149.2,-4930.3,169.577,166.632,-5.34875e-06
1416,1,-14.8505,-86.8127,458.87,-60107.7,53721.7,7058.34,-322.074,169.009,-1.76777e-05,-14.3348,81.12,369.982,-49506.6,13393.3,-5113.41,168.8,166.192,-5.46604e-06
1416,2,-16.0712,-86.8127,458.259,-58642.8,51890.6,7516.1,-318.234,172.031,-1.70979e-05,-15.5555,79.2889,371.813,-49689.7,13149.2,-4838.75,169.635,166.358,-5.33997e-06
1416,3,-13.6298,-85.8972,457.039,-59009,51280.3,7149.89,-317.201,170.888,-1.69419e-05,-15.5555,79.8993,372.423,-49689.7,13271.2,-4838.75,169.365,166.577,-5.38071e-06
1416,4,-13.6298,-88.6438,460.09,-59924.6,52134.8,7058.34,-318.314,169.755,-1.711e-05,-13.7244,79.5941,372.423,-49506.6,13027.1,-5479.62,170.021,167.069,-5.28173e-06
1417,0,-14.5454,-86.8127,459.48,-59924.6,51646.5,7149.89,-317.402,169.582,-1.69722e-05,-14.3348,81.12,371.813,-49323.5,13149.2,-4930.3,169.635,167.343,-5.33997e-06
1417,1,-15.4609,-87.4231,458.87,-60473.9,52867.2,7333,-320.212,168.211,-1.73965e-05,-14.3348,79.5941,371.202,-49323.5,13149.2,-5388.07,169.577,167.125,-5.34875e-06
1417,2,-14.8505,-85.8972,458.259,-60290.8,52134.8,7241.45,-318.767,168.435,-1.71783e-05,-14.64,80.8148,371.813,-49140.4,13149.2,-5021.86,169.635,167.836,-5.33997e-06
1417,3,-16.0712,-85.592,460.701,-61023.2,52256.8,7790.76,-318.429,167.543,-1.71273e-05,-14.0296,80.8148,371.813,-49506.6,13393.3,-5021.86,168.978,166.851,-5.43912e-06
1417,4,-16.6816,-87.4231,458.87,-60473.9,53111.3,6966.79,-320.744,168.211,-1.74768e-05,-14.3348,81.12,372.423,-49689.7,13149.2,-5021.86,169.693,166.577,-5.33122e-06
1418,0,-15.7661,-86.8127,458.259,-60290.8,52745.1,7149.89,-320.099,168.435,-1.73794e-05,-14.3348,79.2889,371.813,-49323.5,13393.3,-4930.3,168.978,167.343,-5.43912e-06
1418,1,-15.4609,-87.4231,463.142,-60657,52134.8,6966.79,-317.568,169.032,-1.69972e-05,-13.7244,79.2889,371.813,-49323.5,13393.3,-5204.96,168.978,167.343,-5.43912e-06
