Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
333,0,-0.266789,-85.4688,409.287,88402.6,26601.3,1095.53,-269.994,515.992,-9.81386e-06,-13.3631,77.727,446.7,110469,38584,3142.47,118.624,547.3,-1.30423e-05
333,1,-0.266788,-84.8584,407.456,88951.9,26601.3,1370.19,-270.286,518.31,-9.85797e-06,-13.9735,75.896,447.311,109553,38828.1,2867.81,118.197,544.916,-1.3107e-05
333,2,-0.266789,-85.1636,409.287,88585.7,27211.7,1278.64,-271.486,516.439,-1.0039e-05,-16.1097,76.8115,446.09,109920,38706.1,3234.02,118.233,546.407,-1.31015e-05
333,3,-0.87714,-85.4688,408.066,89867.4,26723.4,1278.64,-270.488,520.227,-9.88839e-06,-16.4149,74.6753,449.142,109737,38706.1,2867.81,118.822,544.325,-1.30125e-05
333,4,0.0383872,-84.5532,409.287,89135,26601.3,1278.64,-269.994,517.781,-9.81386e-06,-15.1942,76.5063,444.869,109370,39072.3,3050.92,117.171,545.848,-1.32618e-05
334,0,-0.266789,-85.7739,409.287,89867.4,27211.7,637.77,-271.486,519.571,-1.0039e-05,-13.9735,75.5908,445.48,109553,38828.1,3600.23,117.84,545.923,-1.31608e-05
334,1,-1.18232,-85.4688,408.066,90783,27333.7,1278.64,-271.984,522.471,-1.01142e-05,-16.4149,75.2856,446.09,109553,38706.1,2776.26,118.233,545.586,-1.31015e-05
334,2,-0.266788,-85.1636,408.066,89135,27455.8,1278.64,-272.283,518.433,-1.01594e-05,-16.4149,76.2012,445.48,109187,38584,3050.92,118.388,545.1,-1.30781e-05
334,3,0.343563,-84.248,408.066,88951.9,27211.7,1278.64,-271.684,517.984,-1.00691e-05,-14.2786,76.2012,444.259,109737,39316.4,3600.23,116.501,547.01,-1.3363e-05
334,4,-0.571964,-84.8584,408.066,88951.9,27944.1,1187.09,-273.479,517.984,-1.03401e-05,-16.1097,76.2012,444.869,109553,39072.3,3325.58,117.171,546.26,-1.32618e-05
335,0,0.0383871,-84.8584,409.897,88951.9,27944.1,1553.3,-273.173,517.01,-1.02939e-05,-15.4993,76.2012,444.259,109370,38950.2,3325.58,117.325,546.186,-1.32385e-05
335,1,-1.18232,-86.0791,408.066,88585.7,27333.7,1461.74,-271.984,517.086,-1.01142e-05,-15.8045,75.896,444.259,109004,39316.4,3234.02,116.501,545.362,-1.3363e-05
335,2,-0.87714,-85.1636,409.287,89684.3,28432.4,820.876,-274.468,519.123,-1.04894e-05,-17.0252,75.2856,444.259,108638,38828.1,3508.68,117.6,544.537,-1.3197e-05
335,3,-0.266788,-85.4688,407.456,89135,26723.4,1278.64,-270.586,518.76,-9.9032e-06,-17.0252,75.896,443.649,109370,39072.3,3325.58,116.93,546.525,-1.32982e-05
335,4,0.953915,-84.8584,408.677,89318.1,28066.2,1553.3,-273.676,518.554,-1.03697e-05,-16.72,75.5908,444.259,109737,39316.4,3142.47,116.501,547.01,-1.3363e-05
336,0,0.343563,-86.9946,410.508,88219.5,27944.1,1461.74,-273.072,514.903,-1.02786e-05,-16.4149,75.5908,444.869,109187,38828.1,3417.13,117.72,545.437,-1.31789e-05
336,1,-1.18232,-83.6377,408.677,89684.3,27700,1461.74,-272.78,519.451,-1.02344e-05,-16.72,76.2012,443.038,109004,39560.5,3600.23,115.706,546.038,-1.3483e-05
336,2,0.0383872,-85.7739,409.287,89501.2,28066.2,1553.3,-273.573,518.676,-1.03543e-05,-15.8045,74.0649,443.649,108821,39316.4,3417.13,116.379,545.287,-1.33813e-05
336,3,-0.571965,-85.4688,410.508,89684.3,28066.2,1278.64,-273.369,518.472,-1.03235e-05,-17.9407,75.896,445.48,109004,39438.5,3508.68,116.47,544.689,-1.33677e-05
336,4,0.953914,-84.8584,409.897,88219.5,27333.7,1553.3,-271.684,515.223,-1.00691e-05,-16.72,74.9805,443.649,108638,39682.6,3600.23,115.554,544.874,-1.3506e-05
