Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
2311,0,-2.40301,-61.3599,373.276,-64490.5,12197,1461.72,-237.676,127.231,-4.93388e-06,1.28534,68.8769,446.7,-94426,20639.7,-1252.09,158.795,88.6144,-6.97671e-06
2311,1,0.343568,-60.1392,375.718,-63758.1,12563.2,1919.49,-238.438,130.303,-5.04899e-06,3.11639,69.7925,446.09,-94609.1,20517.6,-1068.99,159.006,87.9147,-6.94494e-06
2311,2,-2.40301,-61.3599,376.328,-65039.8,13906,1827.93,-241.952,127.173,-5.57957e-06,1.59051,70.4028,445.48,-94609.1,20151.4,-1343.64,159.765,87.6241,-6.83033e-06
2311,3,-1.48749,-63.1909,375.718,-64673.6,12929.4,1919.49,-239.413,127.867,-5.19617e-06,1.28534,69.4873,446.09,-94426,20517.6,-1526.75,159.006,88.3252,-6.94494e-06
2311,4,-0.877135,-61.665,375.107,-64124.3,12563.2,1919.49,-238.492,129.051,-5.05721e-06,1.59051,69.4873,446.09,-94609.1,20517.6,-1068.99,159.006,87.9147,-6.94494e-06
2312,0,-1.48749,-61.0547,374.497,-64856.7,12807.4,1553.27,-239.199,126.817,-5.16389e-06,1.89569,69.1821,445.48,-94609.1,20395.5,-1526.75,159.217,87.6241,-6.91308e-06
2312,1,-2.09784,-62.5806,374.497,-64307.4,12319.1,1919.49,-237.895,128.283,-4.96701e-06,1.28534,69.4873,446.7,-94242.9,20517.6,-1252.09,159.069,89.0243,-6.93545e-06
2312,2,-0.266783,-61.9702,374.497,-64673.6,13417.7,2011.04,-240.829,127.305,-5.40998e-06,0.0646323,69.7925,444.869,-94975.4,20517.6,-1160.54,158.88,86.5096,-6.964e-06
2312,3,-0.571959,-61.9702,374.497,-65222.9,13051.5,2285.7,-239.851,125.839,-5.26232e-06,1.59051,71.0132,446.7,-94975.4,20273.4,-1252.09,159.615,87.3847,-6.85293e-06
2312,4,-2.09784,-61.3599,375.107,-65039.8,13051.5,2377.25,-239.794,126.61,-5.25376e-06,0.980159,70.0976,447.311,-94242.9,20639.7,-1526.75,158.858,89.3122,-6.96719e-06
2313,0,-1.79266,-62.2754,374.497,-64490.5,12563.2,2194.14,-238.547,127.794,-5.06545e-06,0.369808,70.708,446.7,-94609.1,20517.6,-1526.75,159.069,88.2045,-6.93545e-06
2313,1,-1.79266,-62.5806,374.497,-64490.5,12929.4,2377.25,-239.525,127.794,-5.2131e-06,0.980159,70.0976,446.7,-94242.9,20761.7,-1618.3,158.522,89.0243,-7.01798e-06
2313,2,-0.266783,-61.3599,372.666,-65222.9,12929.4,1827.93,-239.694,124.983,-5.23872e-06,1.59051,67.9614,446.09,-94975.4,20517.6,-1252.09,159.006,87.0938,-6.94494e-06
2313,3,-1.18231,-61.3599,373.276,-65222.9,13051.5,1919.49,-239.965,125.269,-5.27953e-06,0.674984,69.7925,447.311,-94242.9,20639.7,-1252.09,158.858,89.3122,-6.96719e-06
2313,4,-1.18231,-60.1392,373.276,-63575,13539.8,2194.14,-241.273,129.684,-5.47705e-06,0.980159,68.5718,446.7,-94609.1,20883.8,-1435.2,158.249,88.2045,-7.05924e-06
2314,0,0.0383925,-62.2754,373.887,-65039.8,12075,2011.04,-237.296,126.044,-4.87652e-06,0.98016,68.5718,445.48,-94975.4,20517.6,-1160.54,158.943,86.8021,-6.95446e-06
2314,1,-1.79266,-58.9185,373.276,-63941.2,13173.6,1919.49,-240.292,128.703,-5.32891e-06,1.28534,69.4873,446.7,-94975.4,20273.4,-1618.3,159.615,87.3847,-6.85293e-06
2314,2,-3.31854,-59.2236,372.666,-63941.2,12929.4,2194.14,-239.694,128.422,-5.23872e-06,0.369808,69.4873,446.7,-94242.9,20517.6,-1343.64,159.069,89.0243,-6.93545e-06
2314,3,-1.18231,-61.9702,370.835,-64490.5,12929.4,2011.04,-239.866,126.094,-5.26458e-06,0.369808,70.0976,446.7,-94609.1,20883.8,-1160.54,158.249,88.2045,-7.05924e-06
2314,4,0.95392,-60.7495,373.276,-64124.3,12197,1827.93,-237.676,128.212,-4.93388e-06,1.59051,69.4873,446.7,-94609.1,20395.5,-1435.2,159.342,88.2045,-6.89419e-06
2315,0,-1.18231,-60.7495,372.056,-64124.3,12929.4,1736.38,-239.751,127.649,-5.24731e-06,2.20086,69.1821,445.48,-94609.1,20761.7,-1343.64,158.395,87.6241,-7.03721e-06
2315,1,-3.01336,-60.4443,370.835,-64490.5,12563.2,1736.38,-238.878,126.094,-5.11547e-06,1.89569,69.4873,445.48,-94609.1,20395.5,-1435.2,159.217,87.6241,-6.91308e-06
2315,2,-1.48749,-60.7495,370.835,-63758.1,13173.6,1827.93,-240.524,128.069,-5.36399e-06,2.20086,70.4028,446.7,-94975.4,20883.8,-1343.64,158.249,87.3847,-7.05924e-06
2315,3,-2.70819,-61.9702,373.276,-63941.2,13051.5,1919.49,-239.965,128.703,-5.27953e-06,0.369808,69.7925,447.311,-94609.1,20395.5,-1435.2,159.404,88.4935,-6.88478e-06
2315,4,-1.79266,-59.2236,372.056,-63208.7,13173.6,1736.38,-240.408,130.109,-5.34639e-06,-0.545719,70.4028,445.48,-94609.1,21005.9,-977.433,157.847,87.6241,-7.11996e-06
2316,0,-1.18231,-59.834,373.276,-64490.5,12929.4,1644.83,-239.638,127.231,-5.23015e-06,0.369808,68.8769,446.09,-94975.4,20639.7,-1160.54,158.732,87.0938,-6.98626e-06
2316,1,-2.40301,-60.4443,372.056,-63941.2,12929.4,2102.59,-239.751,128.141,-5.24731e-06,-0.54572,69.4873,447.311,-94975.4,20883.8,-1343.64,158.313,87.6748,-7.04961e-06
2316,2,-3.92889,-60.1392,370.225,-64490.5,13051.5,1736.38,-240.253,125.807,-5.32305e-06,-0.54572,71.0132,447.311,-94975.4,20517.6,-1343.64,159.131,87.6748,-6.92599e-06
2316,3,-1.79266,-61.3599,372.056,-64856.7,11830.8,2194.14,-236.799,125.68,-4.80144e-06,0.980159,70.0976,447.311,-94792.2,20639.7,-1709.85,158.858,88.0842,-6.96719e-06
2316,4,-0.877134,-61.0547,370.835,-63575,12075,2011.04,-237.562,128.563,-4.91666e-06,0.369808,68.5718,445.48,-94426,21005.9,-1160.54,157.847,88.0352,-7.11996e-06
2317,0,-2.70819,-59.2236,371.445,-64307.4,13173.6,1827.93,-240.466,126.873,-5.35518e-06,0.980159,70.4028,446.09,-94426,20639.7,-1984.51,158.732,88.3252,-6.98626e-06
2317,1,-1.18231,-59.2236,369.004,-64307.4,13173.6,1827.93,-240.7,125.727,-5.39061e-06,2.81121,70.0976,445.48,-94242.9,20517.6,-1618.3,158.943,88.4462,-6.95446e-06
2317,2,-2.09784,-61.3599,371.445,-63758.1,12929.4,1827.93,-239.808,128.351,-5.25593e-06,0.674983,69.7925,447.921,-94975.4,20517.6,-1435.2,159.194,87.9641,-6.91655e-06
2317,3,-1.18231,-61.0547,371.445,-64673.6,12807.4,2011.04,-239.48,125.887,-5.20631e-06,0.369808,70.708,447.311,-94059.8,20395.5,-1526.75,159.404,89.7216,-6.88478e-06
2317,4,-2.40301,-59.5288,370.835,-63758.1,13173.6,2011.04,-240.524,128.069,-5.36399e-06,-0.850895,69.4873,446.7,-95158.4,20883.8,-1343.64,158.249,86.9748,-7.05924e-06
2318,0,-0.877134,-61.665,369.614,-64124.3,12563.2,2011.04,-238.99,126.51,-5.13237e-06,1.28534,69.7925,446.09,-94242.9,20395.5,-1252.09,159.279,88.7356,-6.90362e-06
2318,1,-3.01336,-59.834,369.614,-63575,13295.7,1736.38,-240.972,127.996,-5.43158e-06,1.28534,68.8769,446.7,-94242.9,20761.7,-1709.85,158.522,89.0243,-7.01798e-06
2318,2,-3.01336,-60.4443,370.835,-63758.1,12563.2,1827.93,-238.878,128.069,-5.11547e-06,1.28534,69.1821,445.48,-94059.8,20639.7,-1435.2,158.669,88.8573,-6.99583e-06
2318,3,-0.877134,-59.834,370.835,-64307.4,13051.5,2285.7,-240.195,126.588,-5.31429e-06,1.28534,68.8769,445.48,-94975.4,20883.8,-1526.75,158.121,86.8021,-7.07858e-06
2318,4,-0.266782,-60.4443,368.394,-63941.2,13417.7,1827.93,-241.422,126.432,-5.49961e-06,-0.240544,68.8769,447.311,-94792.2,20273.4,-1709.85,159.677,88.0842,-6.84357e-06
2319,0,-2.09784,-59.834,371.445,-63941.2,12929.4,2011.04,-239.808,127.858,-5.25593e-06,0.0646321,70.4028,446.09,-94792.2,20273.4,-1343.64,159.553,87.5043,-6.8623e-06
2319,1,-1.18231,-59.5288,370.225,-63758.1,12441.2,1919.49,-238.604,127.785,-5.07412e-06,-0.240544,69.7925,446.7,-94242.9,20395.5,-1435.2,159.342,89.0243,-6.89419e-06
2319,2,-2.09784,-61.0547,370.835,-64490.5,12807.4,1736.38,-239.537,126.094,-5.21488e-06,-0.545719,69.7925,446.09,-94426,20517.6,-1435.2,159.006,88.3252,-6.94494e-06
2319,3,-3.62372,-59.834,370.835,-63758.1,11952.9,1919.49,-237.232,128.069,-4.86695e-06,0.369808,69.7925,445.48,-94609.1,20395.5,-1526.75,159.217,87.6241,-6.91308e-06
2319,4,-1.18231,-57.6978,369.614,-63391.8,12929.4,1919.49,-239.981,128.492,-5.28197e-06,0.064632,69.1821,446.7,-95158.4,20639.7,-1618.3,158.795,86.9748,-6.97671e-06
2320,0,-1.79266,-60.1392,367.783,-64307.4,13051.5,2011.04,-240.487,125.149,-5.35839e-06,-0.850895,68.8769,446.09,-94426,20639.7,-1709.85,158.732,88.3252,-6.98626e-06
2320,1,-3.01336,-62.5806,369.614,-64490.5,12807.4,2102.59,-239.651,125.52,-5.2321e-06,0.674984,69.1821,446.09,-94609.1,20639.7,-1709.85,158.732,87.9147,-6.98626e-06
2320,2,-1.48749,-60.7495,368.394,-63391.8,12441.2,2102.59,-238.771,127.924,-5.09934e-06,0.980159,70.0976,446.7,-94059.8,20761.7,-1892.96,158.522,89.4342,-7.01798e-06
2320,3,-3.01336,-59.2236,370.225,-63575,12685.3,2377.25,-239.264,128.28,-5.17369e-06,-1.46125,69.7925,446.7,-94426,20883.8,-1435.2,158.249,88.6144,-7.05924e-06
2320,4,0.0383928,-58.9185,372.056,-63025.6,12319.1,1919.49,-238.111,130.602,-4.99961e-06,0.0646321,69.4873,446.09,-94975.4,20639.7,-1526.75,158.732,87.0938,-6.98626e-06
2321,0,-0.571958,-58.9185,369.004,-63391.8,12807.4,2285.7,-239.708,128.208,-5.24076e-06,0.064632,69.1821,446.7,-94059.8,20761.7,-1435.2,158.522,89.4342,-7.01798e-06
2321,1,-1.79266,-60.1392,368.394,-63758.1,12929.4,2102.59,-240.097,126.929,-5.29947e-06,0.369808,69.1821,446.09,-94059.8,20151.4,-1252.09,159.827,89.1461,-6.82098e-06
2321,2,-0.877134,-60.7495,368.394,-63391.8,12197,1827.93,-238.109,127.924,-4.99927e-06,1.59051,68.8769,446.09,-94426,20395.5,-1709.85,159.279,88.3252,-6.90362e-06
2321,3,-0.266782,-60.1392,368.394,-63575,12319.1,1919.49,-238.44,127.427,-5.0493e-06,0.369808,69.7925,447.311,-94609.1,20517.6,-1618.3,159.131,88.4935,-6.92599e-06
2321,4,-0.877134,-60.7495,367.783,-63758.1,13295.7,1736.38,-241.151,126.642,-5.45862e-06,0.980159,69.7925,446.7,-94059.8,20639.7,-1526.75,158.795,89.4342,-6.97671e-06
2322,0,-0.877134,-57.3926,367.173,-63391.8,12807.4,2285.7,-239.881,127.352,-5.26689e-06,1.28534,69.4873,446.7,-94609.1,20639.7,-1709.85,158.795,88.2045,-6.97671e-06
2322,1,-1.18231,-59.5288,368.394,-63941.2,12197,2194.14,-238.109,126.432,-4.99927e-06,0.0646321,70.0976,446.09,-94609.1,20761.7,-1435.2,158.458,87.9147,-7.02758e-06
2322,2,0.0383932,-59.5288,369.004,-63758.1,12075,2468.8,-237.723,127.216,-4.94105e-06,0.369808,69.4873,446.7,-94426,20517.6,-1252.09,159.069,88.6144,-6.93545e-06
2322,3,-2.70819,-61.3599,368.394,-64490.5,13417.7,2285.7,-241.422,124.941,-5.49961e-06,0.369808,70.4028,446.7,-94975.4,20273.4,-1526.75,159.615,87.3847,-6.85293e-06
2322,4,-3.01336,-63.8013,367.783,-63758.1,12075,1919.49,-237.832,126.642,-4.95745e-06,1.59051,69.4873,446.09,-94242.9,20639.7,-1526.75,158.732,88.7356,-6.98626e-06
2323,0,0.0383935,-59.834,367.173,-63025.6,13051.5,1919.49,-240.546,128.349,-5.36729e-06,0.369808,69.7925,447.311,-94609.1,20883.8,-1526.75,158.313,88.4935,-7.04961e-06
