Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
2824,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2824,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2824,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2824,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2824,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2825,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2825,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2825,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2825,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2825,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2826,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2826,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2826,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2826,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2826,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2827,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2827,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2827,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2827,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2827,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2828,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2828,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2828,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2828,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2828,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2829,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2829,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2829,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2829,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2829,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2830,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2830,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2830,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2830,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2830,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2831,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2831,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2831,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2831,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2831,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2832,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2832,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2832,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2832,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2832,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2833,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2833,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2833,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2833,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2833,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2834,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2834,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2834,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2834,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2834,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2835,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2835,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2835,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2835,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2835,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2836,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2836,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2836,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2836,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2836,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2837,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2837,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2837,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2837,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2837,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2838,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2838,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2838,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2838,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2838,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2839,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2839,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2839,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2839,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2839,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2840,0,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2840,1,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2840,2,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2840,3,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
2840,4,0,0,0,0,0,0,-205,300,0,0,0,0,0,0,0,205,300,0
