Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
2689,0,0.457719,-30.6427,273.69,884.399,13607.7,998.107,-254.719,303.231,-7.5074e-06,2.03731,40.7666,276.581,-45639.4,17172.9,-815.192,142.91,134.987,-9.3753e-06
2689,1,0.457719,-29.422,274.301,1067.51,13851.8,1089.66,-255.499,303.892,-7.62508e-06,2.03731,41.377,277.191,-45273.2,17172.9,-906.745,143.047,136.672,-9.35466e-06
2689,2,0.457719,-33.0841,272.469,1250.61,13973.9,1272.77,-256.286,304.59,-7.74398e-06,1.73214,40.7666,276.581,-45456.3,17172.9,-540.534,142.91,135.649,-9.3753e-06
2689,3,0.457719,-32.1686,271.249,518.189,13485.6,815.002,-254.717,301.91,-7.50701e-06,0.816611,40.7666,277.191,-45273.2,17050.8,-632.087,143.487,136.672,-9.28816e-06
2689,4,-0.762984,-31.253,273.69,1433.72,13607.7,1181.21,-254.719,305.238,-7.5074e-06,1.12179,41.6821,278.412,-44174.6,17294.9,-632.086,142.88,141.334,-9.37985e-06
2690,0,2.59395,-32.4738,273.08,1983.03,12997.3,998.108,-252.595,307.262,-7.18669e-06,2.03731,41.0718,277.191,-45456.3,16928.7,-723.639,143.928,136.011,-9.22167e-06
2690,1,-0.457808,-30.9479,272.469,1067.51,14095.9,1089.66,-256.734,303.918,-7.81162e-06,1.42696,41.377,279.022,-45273.2,17172.9,-906.745,143.453,137.743,-9.29327e-06
2690,2,1.9836,-31.5582,274.301,2349.24,14095.9,1272.77,-256.389,308.564,-7.75948e-06,2.03731,40.1563,278.412,-45273.2,17172.9,-723.639,143.319,137.388,-9.31364e-06
2690,3,-1.06816,-28.2013,273.69,1616.82,14828.4,815.002,-259.179,305.908,-8.18086e-06,4.17354,41.377,278.412,-45456.3,17050.8,-540.534,143.757,136.73,-9.24744e-06
2690,4,0.762895,-30.9479,273.08,884.4,14218,906.555,-257.065,303.239,-7.86166e-06,2.34249,41.0718,278.412,-45456.3,17172.9,-723.639,143.319,136.73,-9.31364e-06
2691,0,1.06807,-29.422,272.469,884.399,12997.3,998.107,-252.702,303.246,-7.20279e-06,2.95284,41.377,279.022,-46005.6,17050.8,-723.639,143.891,135.118,-9.22721e-06
2691,1,0.762895,-31.253,271.249,1067.51,12997.3,723.449,-252.917,303.936,-7.2352e-06,2.03731,40.7666,279.022,-45639.4,16928.7,-540.534,144.328,136.431,-9.16115e-06
2691,2,-1.06816,-29.1168,271.859,1250.61,14218,1181.21,-257.299,304.6,-7.89696e-06,2.95284,40.4614,278.412,-45456.3,17050.8,-723.639,143.757,136.73,-9.24744e-06
2691,3,2.28877,-29.7272,275.521,1433.72,14095.9,906.555,-256.161,305.204,-7.7251e-06,1.73214,41.9873,278.412,-45639.4,17172.9,-632.087,143.319,136.072,-9.31364e-06
2691,4,0.762895,-35.5255,273.08,1433.72,13241.5,998.108,-253.489,305.25,-7.32168e-06,3.25802,39.2407,279.633,-45639.4,17050.8,-906.745,144.024,136.788,-9.20707e-06
2692,0,0.152544,-31.5582,271.249,-31.1279,13973.9,815.002,-256.517,299.885,-7.77882e-06,4.7839,40.7666,279.633,-45822.5,17172.9,-815.192,143.588,136.133,-9.27299e-06
2692,1,1.06807,-32.7789,270.638,701.294,14828.4,998.107,-259.79,302.591,-8.27311e-06,1.42696,40.4614,279.022,-45456.3,16928.7,-815.192,144.328,137.087,-9.16115e-06
2692,2,-0.152632,-29.1168,272.469,-397.339,13363.5,1181.21,-254.046,298.542,-7.40573e-06,2.03731,40.7666,279.022,-45456.3,17417,-906.745,142.578,137.087,-9.42539e-06
2692,3,0.762895,-30.3375,271.859,-31.1278,13241.5,723.449,-253.707,299.885,-7.35456e-06,2.34249,41.0718,279.022,-45822.5,17172.9,-815.192,143.453,135.775,-9.29327e-06
2692,4,0.152544,-30.3375,271.249,1616.82,13729.7,1089.66,-255.617,305.961,-7.64292e-06,1.73214,41.9873,279.022,-45639.4,17294.9,-815.192,143.016,136.431,-9.35933e-06
