Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
6054,0,15.1062,1.70594,249.886,42083.1,-5435.3,-2755.55,-183.249,468.409,3.28432e-06,37.4377,110.347,430.389,869.386,1059.57,2663.82,202.538,302.02,-3.71734e-07
6054,1,18.7683,2.31629,249.276,41533.8,-4336.67,-2755.55,-187.603,466.618,2.62688e-06,36.8273,110.652,426.117,320.069,815.429,3304.69,203.086,300.751,-2.8895e-07
6054,2,16.3269,4.45252,246.224,40069,-4580.81,-2480.89,-186.396,462.734,2.80916e-06,35.3015,108.821,424.896,686.28,1059.57,2846.92,202.506,301.615,-3.7654e-07
6054,3,16.0217,0.790408,243.173,41900,-5557.38,-2114.68,-182.146,472.306,3.4508e-06,36.5222,109.736,418.182,1418.7,205.077,3121.58,204.51,303.393,-7.40486e-08
6054,4,19.6838,3.23181,241.952,40618.3,-3970.46,-3030.21,-188.59,467.878,2.47786e-06,37.7429,108.21,416.962,1052.49,83.0071,3121.58,204.801,302.524,-3.00597e-08
6055,0,16.9372,7.50427,241.952,40801.4,-4580.81,-2206.23,-186.067,468.634,2.85876e-06,35.9118,106.685,412.689,503.175,-39.0632,2663.82,205.095,301.219,1.42926e-08
6055,1,16.9372,4.14734,238.29,39336.5,-4092.53,-2755.55,-187.825,465.079,2.59329e-06,33.4704,106.074,411.469,869.386,-405.274,3030.03,205.985,302.113,1.48723e-07
6055,2,20.5993,2.01111,238.29,40069,-4092.53,-2389.34,-187.825,468.152,2.59329e-06,35.6066,105.769,407.806,1235.6,-161.134,3304.69,205.395,303.03,5.96619e-08
6055,3,17.5476,5.06287,233.407,39153.4,-4458.74,-2664,-185.897,467.747,2.88445e-06,34.9963,105.464,402.924,503.175,-405.274,3213.14,206.006,301.249,1.51877e-07
6055,4,17.2424,5.36804,232.797,38421,-4336.67,-2572.44,-186.371,465.041,2.81284e-06,34.6911,103.633,396.82,503.175,-771.485,3121.58,206.944,301.268,2.93561e-07
6056,0,17.8527,4.75769,229.745,37871.7,-3970.46,-2755.55,-187.718,464.842,2.60952e-06,35.6066,102.717,396.21,1235.6,-893.556,3213.14,207.255,303.119,3.40535e-07
6056,1,17.5476,6.28357,232.797,37505.5,-4458.74,-2664,-185.847,461.108,2.89201e-06,33.1652,103.328,390.717,1052.49,-893.556,3854.01,207.287,302.694,3.45322e-07
6056,2,16.9372,7.50427,224.252,38054.8,-4458.74,-2847.1,-185.117,469.697,3.00221e-06,33.7756,100.276,390.106,1235.6,-1625.98,3213.14,209.168,303.167,6.29356e-07
6056,3,19.0734,6.28357,226.083,36956.2,-4214.6,-2664,-186.358,463.463,2.81484e-06,31.9445,99.9707,383.392,869.386,-1381.84,3121.58,208.604,302.268,5.44225e-07
6056,4,18.7683,6.89392,223.641,36040.6,-4702.88,-2480.89,-183.971,461.154,3.17524e-06,34.0808,99.6655,382.782,1052.49,-1625.98,3304.69,209.248,302.75,6.41399e-07
6057,0,20.9045,11.1664,221.2,38054.8,-4580.81,-3030.21,-184.291,472.038,3.12696e-06,31.9445,98.75,377.899,1052.49,-1992.19,4128.66,210.272,302.785,7.96012e-07
6057,1,18.1579,5.9784,218.759,36406.9,-4824.95,-2480.89,-182.944,466.425,3.33037e-06,31.3342,97.8345,374.237,686.28,-1015.63,3213.14,207.714,301.834,4.09781e-07
6057,2,19.0735,5.9784,218.759,34758.9,-5191.16,-2572.44,-181.27,458.892,3.58315e-06,32.8601,96.0034,369.354,1784.91,-1992.19,3304.69,210.394,304.833,8.14427e-07
6057,3,19.989,7.1991,216.317,35308.2,-5557.38,-2480.89,-179.309,463.224,3.87921e-06,31.029,95.3931,372.406,869.386,-2114.26,3304.69,210.677,302.335,8.57248e-07
6057,4,19.989,9.64051,215.096,35674.4,-3970.46,-3121.76,-186.541,465.853,2.78723e-06,31.6394,93.562,360.809,136.964,-2480.47,3304.69,211.875,300.38,1.03806e-06
6058,0,18.7683,7.50427,211.434,35308.2,-5801.52,-2755.55,-177.561,466.994,4.14315e-06,30.7238,92.6465,358.368,1052.49,-2480.47,3670.9,211.922,302.937,1.04513e-06
6058,1,19.3786,7.50427,212.655,34942,-4092.53,-2847.1,-185.755,464.313,2.9059e-06,30.1135,92.0361,355.316,1235.6,-2358.4,3487.79,211.637,303.477,1.00223e-06
6058,2,19.989,7.80945,206.552,34942,-4824.95,-1748.47,-181.64,469.169,3.5272e-06,30.4186,92.0361,354.095,1052.49,-3090.82,3762.45,213.729,302.972,1.31801e-06
6058,3,19.3786,8.4198,207.162,32927.9,-5191.16,-2755.55,-179.942,458.948,3.78373e-06,30.4186,89.5947,347.992,1052.49,-2846.68,3854.01,213.18,303.025,1.23519e-06
6058,4,19.6838,9.03015,202.889,34758.9,-4947.02,-2572.44,-180.617,471.32,3.68171e-06,28.5876,89.8999,344.33,1052.49,-3090.82,3213.14,213.976,303.057,1.35539e-06
6059,0,18.4631,9.03015,204.11,33294.1,-5313.23,-2572.45,-178.969,463.118,3.9306e-06,28.5876,88.0688,340.668,1235.6,-2236.33,3670.9,211.565,303.627,9.91219e-07
