Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
935,0,-9.42206,-55.2563,429.429,-19629.6,51869.9,2377.26,-325.788,254.289,-1.82385e-05,-7.56475,47.2095,393.6,-98088.1,41269.5,-2076.07,100.148,50.7923,-1.58321e-05
935,1,-9.11689,-57.0874,428.818,-20545.2,51015.4,2377.26,-323.967,252.089,-1.79636e-05,-7.25958,46.2939,393.6,-98637.5,41269.5,-2442.28,100.148,49.3966,-1.58321e-05
935,2,-6.67548,-55.5615,429.429,-19812.7,51503.7,2651.91,-324.935,253.863,-1.81097e-05,-7.25958,46.2939,392.379,-99003.7,40781.3,-2533.83,101.067,47.6836,-1.56935e-05
935,3,-7.89619,-54.3408,428.818,-19080.3,51503.7,2560.36,-325.106,255.505,-1.81355e-05,-7.86993,46.5991,392.99,-98271.3,41513.7,-2442.28,99.3644,49.9392,-1.59505e-05
935,4,-8.81171,-57.6978,430.649,-19812.7,50405,2194.15,-322.044,253.993,-1.76732e-05,-7.25958,45.3784,394.821,-98271.3,41025.4,-2533.83,101.091,51.0989,-1.56898e-05
936,0,-7.89619,-58.0029,431.26,-19812.7,51747.8,2651.91,-324.992,254.058,-1.81183e-05,-6.34405,46.9043,393.6,-98271.3,41147.5,-2442.28,100.459,50.327,-1.57853e-05
936,1,-6.67548,-57.3926,430.039,-18531,51259.5,2102.6,-324.197,256.909,-1.79983e-05,-6.03888,47.2095,394.21,-98454.3,40781.3,-2259.17,101.549,50.2491,-1.56206e-05
936,2,-8.81171,-54.0356,428.818,-19812.7,51015.4,2194.15,-323.967,253.797,-1.79636e-05,-6.64923,46.5991,394.21,-98637.5,41025.4,-2442.28,100.93,49.7846,-1.57141e-05
936,3,-6.06513,-57.3926,430.039,-20728.3,51625.7,2285.7,-325.049,251.799,-1.81269e-05,-6.9544,47.2095,392.99,-98637.5,41025.4,-2167.62,100.607,49.0073,-1.57629e-05
936,4,-8.20136,-55.5615,429.429,-20179,51015.4,2468.81,-323.798,253.01,-1.7938e-05,-8.17511,47.2095,392.99,-98637.5,41147.5,-2167.62,100.296,49.0073,-1.58098e-05
937,0,-7.89619,-57.3926,428.818,-20362.1,50649.2,2194.15,-323.113,252.516,-1.78346e-05,-6.9544,46.9043,394.21,-97905.1,40537.1,-1984.51,102.169,51.6425,-1.55271e-05
937,1,-6.67548,-55.2563,431.26,-20179,51259.5,2377.26,-323.86,253.209,-1.79474e-05,-6.9544,47.2095,392.379,-98088.1,40781.3,-2167.62,101.067,50.017,-1.56935e-05
937,2,-7.89619,-56.1719,429.429,-19812.7,50160.9,2651.91,-321.808,253.863,-1.76376e-05,-6.9544,46.9043,393.6,-98271.3,41025.4,-2167.62,100.769,50.327,-1.57385e-05
937,3,-9.42206,-58.3081,430.039,-18531,51015.4,2285.7,-323.63,256.909,-1.79126e-05,-6.03888,46.5991,393.6,-98088.1,40781.3,-2442.28,101.389,50.7923,-1.56448e-05
937,4,-7.28583,-56.4771,429.429,-19446.5,51381.6,2651.91,-324.651,254.715,-1.80668e-05,-6.64923,46.9043,392.99,-97905.1,41025.4,-2167.62,100.607,50.8711,-1.57629e-05
938,0,-9.11689,-56.4771,429.429,-18531,51991.9,2194.15,-326.072,256.847,-1.82814e-05,-6.64923,47.5146,392.99,-97905.1,40903.3,-1984.51,100.918,50.8711,-1.5716e-05
938,1,-6.67548,-56.7822,430.039,-20362.1,50649.2,2102.6,-322.778,252.651,-1.7784e-05,-7.25958,46.2939,391.769,-98088.1,40903.3,-1801.41,100.593,49.6275,-1.5765e-05
938,2,-8.20136,-54.646,428.818,-19263.4,51747.8,2011.04,-325.675,255.078,-1.82215e-05,-6.64923,47.2095,392.99,-97905.1,40293,-1801.41,102.471,50.8711,-1.54815e-05
938,3,-6.98066,-58.0029,430.039,-19446.5,52114,2651.91,-326.184,254.78,-1.82983e-05,-6.34405,46.5991,392.379,-98271.3,40903.3,-1801.41,100.756,49.5503,-1.57405e-05
938,4,-6.37031,-58.9185,429.429,-20362.1,50893.3,2468.81,-323.514,252.583,-1.78951e-05,-7.86993,46.2939,391.158,-98088.1,41025.4,-2076.07,100.118,49.2368,-1.58367e-05
939,0,-7.28584,-57.0874,431.26,-19446.5,50771.2,2468.81,-322.728,254.908,-1.77764e-05,-5.7337,45.9888,391.158,-97905.1,40659.2,-2442.28,101.054,49.7049,-1.56953e-05
939,1,-8.20136,-57.0874,430.039,-20179,50649.2,2377.26,-322.778,253.076,-1.7784e-05,-6.34405,46.9043,392.99,-98637.5,40048.8,-2076.07,103.092,49.0073,-1.53877e-05
