Devices
2000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
3098,0,-16.1359,-45.4907,404.404,5272.71,55043.7,4208.31,-341.111,313.038,-2.05521e-05,14.1027,45.6836,413.131,-96806.4,38584,6804.55,111.606,65.6763,-1.41021e-05
3098,1,-17.6618,-43.6597,405.015,4906.5,55287.8,4116.76,-341.508,312.114,-2.06122e-05,15.3234,45.0732,413.741,-96806.4,38706.1,6896.1,111.449,66.0219,-1.41259e-05
3098,2,-17.3566,-46.1011,404.404,4723.39,55287.8,3750.55,-341.714,311.68,-2.06433e-05,15.3234,45.3784,413.131,-97172.6,38461.9,6804.55,111.901,64.7898,-1.40575e-05
3098,3,-18.2722,-45.1855,404.404,5089.6,55043.7,3933.66,-341.111,312.585,-2.05521e-05,15.0183,45.3784,412.521,-96623.3,38706.1,6896.1,111.172,65.7735,-1.41677e-05
3098,4,-17.6618,-43.0493,405.015,4723.39,55287.8,4208.31,-341.508,311.662,-2.06122e-05,15.9338,45.0732,413.131,-97172.6,38706.1,7170.76,111.31,64.7898,-1.41467e-05
3099,0,-18.2722,-43.3545,404.404,5455.81,54677.5,4025.21,-340.205,313.491,-2.04154e-05,14.7131,46.2939,411.91,-96806.4,38584,7079.21,111.329,64.9818,-1.41439e-05
3099,1,-19.4929,-44.5752,403.184,5455.81,55165.8,4116.76,-341.825,313.532,-2.06601e-05,16.239,45.0732,411.3,-96623.3,38828.1,6804.55,110.597,65.0783,-1.42545e-05
3099,2,-16.1359,-45.1855,403.184,5272.71,55898.2,3750.55,-343.642,313.078,-2.09344e-05,14.4079,45.0732,411.3,-96806.4,38706.1,6804.55,110.893,64.6331,-1.42097e-05
3099,3,-14.61,-43.9648,403.794,5822.02,55532,3933.66,-342.526,314.418,-2.07658e-05,15.0183,45.0732,411.91,-97172.6,38828.1,7262.31,110.736,64.0928,-1.42334e-05
3099,4,-17.0515,-45.7959,402.573,4540.28,55776.1,4025.21,-343.549,311.278,-2.09203e-05,14.7131,44.4629,411.91,-97172.6,38706.1,6713,111.033,64.0928,-1.41886e-05
3100,0,-15.5256,-44.5752,403.794,5822.02,55165.8,4116.76,-341.619,314.418,-2.06288e-05,14.7131,44.7681,411.91,-96623.3,38950.2,6987.66,110.44,65.4264,-1.42781e-05
